experiment,sfc,requests,average_latency,duration
SFCs:4-Topology:1,sfc2-five,2,6434.203357,2.0
SFCs:4-Topology:1,sfc3-five,4,3703.84166775,2.0
SFCs:4-Topology:1,sfc0-five,13,5285.542549769232,2.0
SFCs:4-Topology:1,sfc1-five,9,4908.603747555555,2.0
SFCs:4-Topology:1,sfc2-five,2,4707.344253,2.0
SFCs:4-Topology:1,sfc3-five,2,23112.233782,2.0
SFCs:4-Topology:1,sfc0-five,10,4400.0468323,2.0
SFCs:4-Topology:1,sfc1-five,11,5304.653383272727,2.0
SFCs:4-Topology:1,sfc2-five,2,4728.4699505,2.0
SFCs:4-Topology:1,sfc0-five,15,4653.961883333333,2.0
SFCs:4-Topology:1,sfc1-five,8,8808.81514,2.0
SFCs:4-Topology:1,sfc2-five,4,4089.36787375,2.0
SFCs:4-Topology:1,sfc3-five,7,5445.752572285714,2.0
SFCs:4-Topology:1,sfc0-five,5,3418.3317557999994,2.0
SFCs:4-Topology:1,sfc1-five,6,6569.069830166666,2.0
SFCs:4-Topology:1,sfc2-five,2,3682.680227,2.0
SFCs:4-Topology:1,sfc3-five,3,5469.988807000001,2.0
SFCs:4-Topology:1,sfc0-five,16,4145.8746848125,2.0
SFCs:4-Topology:1,sfc1-five,1,3058.293753,2.0
SFCs:4-Topology:1,sfc2-five,2,9516.499081000002,2.0
SFCs:4-Topology:1,sfc3-five,4,6042.92900425,2.0
SFCs:4-Topology:1,sfc0-five,12,5356.326129,2.0
SFCs:4-Topology:1,sfc1-five,2,9057.861155,2.0
SFCs:4-Topology:1,sfc2-five,1,7620.723532,2.0
SFCs:4-Topology:1,sfc3-five,1,6737.745387,2.0
SFCs:4-Topology:1,sfc0-five,19,6355.596815578948,2.0
SFCs:4-Topology:1,sfc1-five,6,5967.615317999999,2.0
SFCs:4-Topology:1,sfc2-five,2,5905.9729625,2.0
SFCs:4-Topology:1,sfc3-five,6,4074.7176564999995,2.0
SFCs:4-Topology:1,sfc0-five,13,5466.756031230768,2.0
SFCs:4-Topology:1,sfc1-five,9,3350.441458222222,2.0
SFCs:4-Topology:1,sfc2-five,4,4356.6938255000005,2.0
SFCs:4-Topology:1,sfc3-five,4,4304.816508999999,2.0
SFCs:4-Topology:1,sfc0-five,12,4378.217998416668,3.0
SFCs:4-Topology:1,sfc1-five,7,6671.422114999999,3.0
SFCs:4-Topology:1,sfc2-five,7,9710.710787857142,3.0
SFCs:4-Topology:1,sfc3-five,13,8789.481207538462,3.0
SFCs:4-Topology:1,sfc0-five,8,9498.307342125,2.0
SFCs:4-Topology:1,sfc1-five,4,7523.345624,2.0
SFCs:4-Topology:1,sfc2-five,4,8680.887109250001,2.0
SFCs:4-Topology:1,sfc3-five,3,4695.840215,2.0
SFCs:4-Topology:1,sfc0-five,7,5503.988662000001,2.0
SFCs:4-Topology:1,sfc1-five,2,13355.327496,2.0
SFCs:4-Topology:1,sfc2-five,4,4333.60739525,2.0
SFCs:4-Topology:1,sfc3-five,10,7514.0874693999995,2.0
SFCs:4-Topology:1,sfc0-five,12,6391.513269166666,2.0
SFCs:4-Topology:1,sfc1-five,6,7104.064780000001,2.0
SFCs:4-Topology:1,sfc2-five,2,3599.0935405,2.0
SFCs:4-Topology:1,sfc3-five,6,5280.447331833333,2.0
SFCs:4-Topology:1,sfc0-five,15,8025.295210799999,2.0
SFCs:4-Topology:1,sfc1-five,1,3920.345107,2.0
SFCs:4-Topology:1,sfc2-five,2,5486.6635455,2.0
SFCs:4-Topology:1,sfc3-five,12,14748.475889833331,2.0
SFCs:4-Topology:1,sfc0-five,9,3322.3106801111117,2.0
SFCs:4-Topology:1,sfc1-five,8,1743.787492625,2.0
SFCs:4-Topology:1,sfc2-five,4,12515.733882,2.0
SFCs:4-Topology:1,sfc3-five,2,2908.9033600000002,2.0
SFCs:4-Topology:1,sfc0-five,15,8849.740101466665,2.0
SFCs:4-Topology:1,sfc1-five,9,5800.346305666667,2.0
SFCs:4-Topology:1,sfc3-five,4,3768.18707425,2.0
SFCs:4-Topology:1,sfc0-five,14,8236.807763428571,2.0
SFCs:4-Topology:1,sfc1-five,5,3552.0777025999996,2.0
SFCs:4-Topology:1,sfc2-five,3,5020.103975666666,2.0
SFCs:4-Topology:1,sfc3-five,10,7367.1885165,2.0
SFCs:4-Topology:1,sfc0-five,12,9597.030857166666,2.0
SFCs:4-Topology:1,sfc1-five,9,9463.514934666666,2.0
SFCs:4-Topology:1,sfc2-five,3,16321.836132666669,2.0
SFCs:4-Topology:1,sfc3-five,4,7708.9528064999995,2.0
SFCs:4-Topology:1,sfc0-five,12,3599.7634584166667,2.0
SFCs:4-Topology:1,sfc1-five,10,6152.970174,2.0
SFCs:4-Topology:1,sfc2-five,5,11249.393948400002,2.0
SFCs:4-Topology:1,sfc3-five,3,5211.241440666666,2.0
SFCs:4-Topology:1,sfc0-five,14,12757.6887155,2.0
SFCs:4-Topology:1,sfc1-five,12,7044.093123500002,2.0
SFCs:4-Topology:1,sfc2-five,2,4356.069541,2.0
SFCs:4-Topology:1,sfc3-five,4,7266.424657,2.0
SFCs:4-Topology:1,sfc0-five,10,6414.456927700001,2.0
SFCs:4-Topology:1,sfc1-five,9,4182.742036777778,2.0
SFCs:4-Topology:1,sfc2-five,4,8632.4113445,2.0
SFCs:4-Topology:1,sfc3-five,2,21535.3272005,2.0
SFCs:4-Topology:1,sfc0-five,16,6081.3297425,2.0
SFCs:4-Topology:1,sfc1-five,3,4463.4385520000005,2.0
SFCs:4-Topology:1,sfc2-five,2,8728.9103965,2.0
SFCs:4-Topology:1,sfc3-five,5,4313.917424,2.0
SFCs:4-Topology:1,sfc0-five,14,3158.960981857142,2.0
SFCs:4-Topology:1,sfc1-five,9,7632.475531777778,2.0
SFCs:4-Topology:1,sfc2-five,2,5955.3517065,2.0
SFCs:4-Topology:1,sfc3-five,5,5290.3776738,2.0
SFCs:4-Topology:1,sfc0-five,15,3642.7948036000007,2.0
SFCs:4-Topology:1,sfc1-five,7,5080.138834714286,2.0
SFCs:4-Topology:1,sfc2-five,2,4774.817106,2.0
SFCs:4-Topology:1,sfc3-five,5,4875.768803600001,2.0
SFCs:4-Topology:1,sfc0-five,22,4134.3543624545455,2.0
SFCs:4-Topology:1,sfc1-five,5,6241.9993374,2.0
SFCs:4-Topology:1,sfc2-five,3,4716.80818,2.0
SFCs:4-Topology:1,sfc3-five,5,7256.856904399999,2.0
SFCs:4-Topology:1,sfc0-five,18,3826.0339756666663,2.0
SFCs:4-Topology:1,sfc1-five,5,8095.8074726,2.0
SFCs:4-Topology:1,sfc2-five,3,3680.3255573333336,2.0
SFCs:4-Topology:1,sfc3-five,8,4809.467284000001,2.0
SFCs:4-Topology:1,sfc0-five,7,5515.0887060000005,2.0
SFCs:4-Topology:1,sfc1-five,7,4202.177843714286,2.0
SFCs:4-Topology:1,sfc2-five,4,5600.969119999999,2.0
SFCs:4-Topology:1,sfc3-five,6,3871.9483495000004,2.0
SFCs:4-Topology:1,sfc0-five,10,8538.0779168,2.0
SFCs:4-Topology:1,sfc1-five,9,11165.672630555555,2.0
SFCs:4-Topology:1,sfc2-five,4,21385.45285925,2.0
SFCs:4-Topology:1,sfc3-five,9,5647.172978444444,2.0
SFCs:4-Topology:1,sfc0-five,14,8234.592039428571,2.0
SFCs:4-Topology:1,sfc1-five,1,2924.902371,2.0
SFCs:4-Topology:1,sfc3-five,1,5404.916325,2.0
SFCs:4-Topology:1,sfc0-five,10,6315.614410200001,2.0
SFCs:4-Topology:1,sfc1-five,3,6428.194019,2.0
SFCs:4-Topology:1,sfc2-five,1,11075.584553,2.0
SFCs:4-Topology:1,sfc3-five,2,4426.685355,2.0
SFCs:4-Topology:1,sfc0-five,24,3744.0022973749997,3.0
SFCs:4-Topology:1,sfc1-five,15,4584.325940199999,3.0
SFCs:4-Topology:1,sfc2-five,6,10374.549985166666,3.0
SFCs:4-Topology:1,sfc3-five,4,4110.47811425,3.0
SFCs:4-Topology:1,sfc0-five,13,6081.77947376923,2.0
SFCs:4-Topology:1,sfc1-five,14,6523.125988500001,2.0
SFCs:4-Topology:1,sfc2-five,2,5450.007104,2.0
SFCs:4-Topology:1,sfc3-five,3,3971.4453486666666,2.0
SFCs:4-Topology:1,sfc0-five,11,5201.171479090909,2.0
SFCs:4-Topology:1,sfc1-five,9,7441.769746222223,2.0
SFCs:4-Topology:1,sfc2-five,3,4624.989675333333,2.0
SFCs:4-Topology:1,sfc3-five,4,3546.8014620000004,2.0
SFCs:4-Topology:1,sfc0-five,12,8364.9916035,2.0
SFCs:4-Topology:1,sfc1-five,8,5073.179862750001,2.0
SFCs:4-Topology:1,sfc3-five,8,10777.891874125,2.0
SFCs:4-Topology:1,sfc0-five,16,3629.5389800625,2.0
SFCs:4-Topology:1,sfc1-five,8,12475.863706125,2.0
SFCs:4-Topology:1,sfc3-five,2,3124.236293,2.0
SFCs:4-Topology:1,sfc0-five,24,3290.50256925,3.0
SFCs:4-Topology:1,sfc1-five,17,4694.159242823529,3.0
SFCs:4-Topology:1,sfc2-five,1,4971.474792,3.0
SFCs:4-Topology:1,sfc3-five,8,8846.897728375001,3.0
SFCs:4-Topology:1,sfc0-five,13,3291.547782846154,2.0
SFCs:4-Topology:1,sfc1-five,5,3824.9107604000005,2.0
SFCs:4-Topology:1,sfc2-five,2,3638.4727519999997,2.0
SFCs:4-Topology:1,sfc3-five,3,3182.391329333333,2.0
SFCs:4-Topology:1,sfc0-five,11,4872.699187454546,2.0
SFCs:4-Topology:1,sfc1-five,5,5998.1866924000005,2.0
SFCs:4-Topology:1,sfc2-five,6,9972.325043499999,2.0
SFCs:4-Topology:1,sfc3-five,5,11223.3291572,2.0
SFCs:4-Topology:1,sfc0-five,13,3054.278301538461,2.0
SFCs:4-Topology:1,sfc1-five,13,5868.678215923078,2.0
SFCs:4-Topology:1,sfc2-five,2,11348.153802499999,2.0
SFCs:4-Topology:1,sfc3-five,16,6038.069830437499,2.0
SFCs:4-Topology:1,sfc0-five,18,5348.060411777778,3.0
SFCs:4-Topology:1,sfc1-five,10,4240.0354843000005,3.0
SFCs:4-Topology:1,sfc2-five,5,3630.3641382,3.0
SFCs:4-Topology:1,sfc3-five,8,7566.793546375,3.0
SFCs:4-Topology:1,sfc0-five,15,5385.911263533332,2.0
SFCs:4-Topology:1,sfc1-five,8,4751.2288405,2.0
SFCs:4-Topology:1,sfc2-five,7,10126.796889000001,2.0
SFCs:4-Topology:1,sfc3-five,6,4362.502015,2.0
SFCs:4-Topology:1,sfc0-five,11,8979.468676,2.0
SFCs:4-Topology:1,sfc1-five,8,3926.2718061250002,2.0
SFCs:4-Topology:1,sfc2-five,10,10858.0057414,2.0
SFCs:4-Topology:1,sfc3-five,7,13949.57490785714,2.0
SFCs:4-Topology:1,sfc0-five,12,4294.001244583334,2.0
SFCs:4-Topology:1,sfc1-five,7,12888.296179714289,2.0
SFCs:4-Topology:1,sfc2-five,6,7622.816427666668,2.0
SFCs:4-Topology:1,sfc3-five,6,4032.258307666667,2.0
SFCs:4-Topology:1,sfc0-five,4,3129.0148947499997,2.0
SFCs:4-Topology:1,sfc1-five,6,4654.899811833334,2.0
SFCs:4-Topology:1,sfc2-five,4,5645.0002235,2.0
SFCs:4-Topology:1,sfc3-five,8,3496.267612,2.0
SFCs:4-Topology:1,sfc0-five,10,5376.8967768,2.0
SFCs:4-Topology:1,sfc1-five,10,9029.105938800001,2.0
SFCs:4-Topology:1,sfc2-five,3,5413.119544666667,2.0
SFCs:4-Topology:1,sfc3-five,6,3591.3115906666667,2.0
SFCs:4-Topology:1,sfc0-five,16,6234.0451039375,2.0
SFCs:4-Topology:1,sfc1-five,9,4678.991000888888,2.0
SFCs:4-Topology:1,sfc2-five,3,5522.075566333333,2.0
SFCs:4-Topology:1,sfc3-five,9,6107.746564555556,2.0
SFCs:4-Topology:1,sfc0-five,8,4725.556419625,2.0
SFCs:4-Topology:1,sfc1-five,7,5064.110998714285,2.0
SFCs:4-Topology:1,sfc2-five,3,5536.752867666666,2.0
SFCs:4-Topology:1,sfc3-five,7,9336.371463857144,2.0
SFCs:4-Topology:1,sfc0-five,14,6082.286458357144,2.0
SFCs:4-Topology:1,sfc1-five,7,14494.973139285716,2.0
SFCs:4-Topology:1,sfc2-five,2,5807.661432,2.0
SFCs:4-Topology:1,sfc3-five,10,4827.8647093,2.0
SFCs:4-Topology:1,sfc0-five,9,3688.623573555555,2.0
SFCs:4-Topology:1,sfc1-five,3,6551.548112333334,2.0
SFCs:4-Topology:1,sfc2-five,4,5413.38673325,2.0
SFCs:4-Topology:1,sfc3-five,7,3490.8751729999994,2.0
SFCs:4-Topology:1,sfc0-five,7,5198.899146142857,2.0
SFCs:4-Topology:1,sfc1-five,3,16337.052182333335,2.0
SFCs:4-Topology:1,sfc2-five,2,4001.7211319999997,2.0
SFCs:4-Topology:1,sfc3-five,11,11789.020352363637,2.0
SFCs:4-Topology:1,sfc0-five,12,7650.789476166666,2.0
SFCs:4-Topology:1,sfc1-five,5,5559.9776286,2.0
SFCs:4-Topology:1,sfc2-five,5,4902.658164400001,2.0
SFCs:4-Topology:1,sfc3-five,5,5383.151729800001,2.0
SFCs:4-Topology:1,sfc0-five,7,6221.8979688571435,2.0
SFCs:4-Topology:1,sfc1-five,5,9877.0252962,2.0
SFCs:4-Topology:1,sfc3-five,3,6856.312778666666,2.0
SFCs:4-Topology:1,sfc0-five,14,4799.837705857143,3.0
SFCs:4-Topology:1,sfc1-five,11,5298.994326,3.0
SFCs:4-Topology:1,sfc2-five,5,4742.8755392,3.0
SFCs:4-Topology:1,sfc3-five,11,8987.40474381818,3.0
SFCs:4-Topology:1,sfc0-five,17,4997.148112000001,2.0
SFCs:4-Topology:1,sfc1-five,3,16550.889929,2.0
SFCs:4-Topology:1,sfc2-five,3,14980.149382666668,2.0
SFCs:4-Topology:1,sfc3-five,4,8676.7995,2.0
SFCs:4-Topology:1,sfc0-five,11,6062.935280181818,2.0
SFCs:4-Topology:1,sfc1-five,7,4765.388703142856,2.0
SFCs:4-Topology:1,sfc2-five,1,4857.364153,2.0
SFCs:4-Topology:1,sfc3-five,7,6429.074567142857,2.0
SFCs:4-Topology:1,sfc0-five,14,3415.0303733571427,2.0
SFCs:4-Topology:1,sfc1-five,13,4978.715392615384,2.0
SFCs:4-Topology:1,sfc2-five,1,4629.49082,2.0
SFCs:4-Topology:1,sfc3-five,9,5604.602467333334,2.0
SFCs:4-Topology:1,sfc0-five,11,7511.742753181819,3.0
SFCs:4-Topology:1,sfc1-five,12,6989.467029083335,3.0
SFCs:4-Topology:1,sfc2-five,4,14272.026919249998,3.0
SFCs:4-Topology:1,sfc3-five,8,3809.643583375,3.0
SFCs:4-Topology:1,sfc0-five,15,5652.746985533334,2.0
SFCs:4-Topology:1,sfc1-five,4,4888.433258749999,2.0
SFCs:4-Topology:1,sfc2-five,1,4541.799012,2.0
SFCs:4-Topology:1,sfc3-five,2,3003.867008,2.0
SFCs:4-Topology:1,sfc0-five,9,10091.166927333332,2.0
SFCs:4-Topology:1,sfc1-five,6,4161.643231000001,2.0
SFCs:4-Topology:1,sfc2-five,2,31647.5292185,2.0
SFCs:4-Topology:1,sfc3-five,6,4124.983887333333,2.0
SFCs:4-Topology:1,sfc0-five,10,3354.8328648,2.0
SFCs:4-Topology:1,sfc1-five,9,5250.688206777777,2.0
SFCs:4-Topology:1,sfc2-five,4,12900.842664499998,2.0
SFCs:4-Topology:1,sfc3-five,10,5628.516700799999,2.0
SFCs:4-Topology:1,sfc0-five,11,5967.886149636364,3.0
SFCs:4-Topology:1,sfc1-five,12,9494.475756166667,3.0
SFCs:4-Topology:1,sfc2-five,4,4141.6668067499995,3.0
SFCs:4-Topology:1,sfc3-five,9,6424.519648111111,3.0
SFCs:4-Topology:1,sfc0-five,17,5610.447532647058,2.0
SFCs:4-Topology:1,sfc1-five,8,9938.86375675,2.0
SFCs:4-Topology:1,sfc3-five,4,9824.739934250001,2.0
SFCs:4-Topology:1,sfc0-five,8,5729.8435835,2.0
SFCs:4-Topology:1,sfc1-five,2,3887.1892915,2.0
SFCs:4-Topology:1,sfc2-five,5,4502.3502419999995,2.0
SFCs:4-Topology:1,sfc3-five,7,4814.944456285714,2.0
SFCs:4-Topology:1,sfc0-five,5,3196.4150115999996,2.0
SFCs:4-Topology:1,sfc1-five,5,5390.1271358,2.0
SFCs:4-Topology:1,sfc2-five,9,7630.057478000001,2.0
SFCs:4-Topology:1,sfc3-five,7,4823.930281857143,2.0
SFCs:4-Topology:1,sfc0-five,18,3114.517024166666,3.0
SFCs:4-Topology:1,sfc1-five,9,7427.171503666666,3.0
SFCs:4-Topology:1,sfc2-five,6,4330.098291833333,3.0
SFCs:4-Topology:1,sfc3-five,8,9016.339188125,3.0
SFCs:4-Topology:1,sfc0-five,6,3114.645450833333,2.0
SFCs:4-Topology:1,sfc1-five,6,13408.770849166665,2.0
SFCs:4-Topology:1,sfc2-five,5,6243.2137382,2.0
SFCs:4-Topology:1,sfc3-five,7,6079.654752571429,2.0
SFCs:4-Topology:1,sfc0-five,7,9675.183318857144,2.0
SFCs:4-Topology:1,sfc1-five,4,2797.84674575,2.0
SFCs:4-Topology:1,sfc2-five,4,4082.8989837500003,2.0
SFCs:4-Topology:1,sfc3-five,3,4519.847130666666,2.0
SFCs:4-Topology:1,sfc0-five,5,3042.0561834,2.0
SFCs:4-Topology:1,sfc1-five,5,3728.8559196,2.0
SFCs:4-Topology:1,sfc2-five,6,5760.776641500001,2.0
SFCs:4-Topology:1,sfc3-five,11,7090.085529363636,2.0
SFCs:4-Topology:1,sfc0-five,15,5966.8050224,3.0
SFCs:4-Topology:1,sfc1-five,12,4694.02211575,3.0
SFCs:4-Topology:1,sfc2-five,6,5091.3052715,3.0
SFCs:4-Topology:1,sfc3-five,17,5492.312519588234,3.0
SFCs:4-Topology:1,sfc0-five,3,3512.5756613333338,2.0
SFCs:4-Topology:1,sfc1-five,9,4815.307685666666,2.0
SFCs:4-Topology:1,sfc2-five,6,5231.892240666667,2.0
SFCs:4-Topology:1,sfc3-five,6,6192.2574345,2.0
SFCs:4-Topology:1,sfc0-five,12,5090.257987,2.0
SFCs:4-Topology:1,sfc1-five,6,11433.840398166665,2.0
SFCs:4-Topology:1,sfc2-five,5,6586.9989802,2.0
SFCs:4-Topology:1,sfc3-five,4,12806.056679500001,2.0
SFCs:4-Topology:1,sfc0-five,18,10013.655752444442,3.0
SFCs:4-Topology:1,sfc1-five,6,9639.276771333332,3.0
SFCs:4-Topology:1,sfc2-five,5,4565.3706924,3.0
SFCs:4-Topology:1,sfc3-five,6,5804.611706666667,3.0
SFCs:4-Topology:1,sfc0-five,14,5590.586060928572,2.0
SFCs:4-Topology:1,sfc1-five,3,4489.280524666667,2.0
SFCs:4-Topology:1,sfc2-five,2,9579.3387115,2.0
SFCs:4-Topology:1,sfc3-five,8,3837.3320183749997,2.0
SFCs:4-Topology:1,sfc0-five,12,4052.403751583333,2.0
SFCs:4-Topology:1,sfc1-five,7,7343.348385428571,2.0
SFCs:4-Topology:1,sfc2-five,2,3844.9036115,2.0
SFCs:4-Topology:1,sfc3-five,3,4966.424385333333,2.0
SFCs:4-Topology:1,sfc0-five,13,2913.5636979230767,2.0
SFCs:4-Topology:1,sfc1-five,9,5097.299224111111,2.0
SFCs:4-Topology:1,sfc2-five,1,5519.979414,2.0
SFCs:4-Topology:1,sfc3-five,2,4519.103726,2.0
SFCs:4-Topology:1,sfc0-five,20,5578.1086086,3.0
SFCs:4-Topology:1,sfc1-five,7,3905.4723957142855,3.0
SFCs:4-Topology:1,sfc2-five,3,4021.3810253333336,3.0
SFCs:4-Topology:1,sfc3-five,10,6495.6175856,3.0
SFCs:4-Topology:1,sfc0-five,16,5871.524786687498,2.0
SFCs:4-Topology:1,sfc1-five,4,4692.63732275,2.0
SFCs:4-Topology:1,sfc2-five,1,5370.378229,2.0
SFCs:4-Topology:1,sfc3-five,5,12452.891992200002,2.0
SFCs:4-Topology:1,sfc0-five,14,8619.646946928571,2.0
SFCs:4-Topology:1,sfc1-five,7,4304.245035571429,2.0
SFCs:4-Topology:1,sfc2-five,2,3881.780355,2.0
SFCs:4-Topology:1,sfc3-five,5,5373.198867,2.0
SFCs:4-Topology:1,sfc0-five,31,4670.466147096775,3.0
SFCs:4-Topology:1,sfc1-five,4,14521.091288750002,3.0
SFCs:4-Topology:1,sfc2-five,2,5258.2851985,3.0
SFCs:4-Topology:1,sfc3-five,10,6413.9189446,3.0
SFCs:4-Topology:1,sfc0-five,4,3454.5334989999997,2.0
SFCs:4-Topology:1,sfc1-five,4,3678.23677425,2.0
SFCs:4-Topology:1,sfc2-five,3,4514.836012,2.0
SFCs:4-Topology:1,sfc3-five,11,4870.314844545454,2.0
SFCs:4-Topology:1,sfc0-five,8,7400.2069185,2.0
SFCs:4-Topology:1,sfc1-five,6,6324.065259999999,2.0
SFCs:4-Topology:1,sfc2-five,7,13220.172136428571,2.0
SFCs:4-Topology:1,sfc3-five,6,6330.397631333333,2.0
SFCs:4-Topology:1,sfc0-five,22,8959.928360045455,3.0
SFCs:4-Topology:1,sfc1-five,6,9854.399625166667,3.0
SFCs:4-Topology:1,sfc2-five,3,9737.611888666666,3.0
SFCs:4-Topology:1,sfc3-five,13,6725.282132230768,3.0
SFCs:4-Topology:1,sfc0-five,13,6966.0061687692305,2.0
SFCs:4-Topology:1,sfc1-five,6,5274.633867333333,2.0
SFCs:4-Topology:1,sfc2-five,2,13621.360864,2.0
SFCs:4-Topology:1,sfc3-five,10,4121.9798519999995,2.0
SFCs:4-Topology:1,sfc0-five,10,8012.846643999999,2.0
SFCs:4-Topology:1,sfc1-five,6,4576.6957625000005,2.0
SFCs:4-Topology:1,sfc2-five,2,4286.22968,2.0
SFCs:4-Topology:1,sfc3-five,3,17552.586096,2.0
SFCs:4-Topology:1,sfc0-five,8,7561.971205749999,2.0
SFCs:4-Topology:1,sfc1-five,6,13545.355851499999,2.0
SFCs:4-Topology:1,sfc2-five,1,5903.338417,2.0
SFCs:4-Topology:1,sfc3-five,4,3411.8288345,2.0
SFCs:4-Topology:1,sfc0-five,11,3936.885018181818,2.0
SFCs:4-Topology:1,sfc1-five,7,10480.351336857144,2.0
SFCs:4-Topology:1,sfc2-five,2,12996.2882265,2.0
SFCs:4-Topology:1,sfc3-five,3,4569.612015,2.0
SFCs:4-Topology:1,sfc0-five,5,3759.5550594,2.0
SFCs:4-Topology:1,sfc1-five,8,6024.113988625,2.0
SFCs:4-Topology:1,sfc2-five,4,8857.94117675,2.0
SFCs:4-Topology:1,sfc3-five,6,13207.601073333337,2.0
SFCs:4-Topology:1,sfc0-five,8,5135.017510000001,2.0
SFCs:4-Topology:1,sfc1-five,5,3652.659187800001,2.0
SFCs:4-Topology:1,sfc2-five,3,6910.233615666667,2.0
SFCs:4-Topology:1,sfc3-five,3,3810.8784463333336,2.0
SFCs:4-Topology:1,sfc0-five,11,7206.431842636363,2.0
SFCs:4-Topology:1,sfc1-five,6,4677.9910856666675,2.0
SFCs:4-Topology:1,sfc2-five,3,4610.016316,2.0
SFCs:4-Topology:1,sfc3-five,4,5963.496546,2.0
SFCs:4-Topology:1,sfc0-five,15,7404.338225533332,2.0
SFCs:4-Topology:1,sfc1-five,4,8295.33274225,2.0
SFCs:4-Topology:1,sfc2-five,3,19793.417380666666,2.0
SFCs:4-Topology:1,sfc3-five,2,8538.5999615,2.0
SFCs:4-Topology:1,sfc0-five,12,3353.3319518333333,2.0
SFCs:4-Topology:1,sfc1-five,5,3823.3654519999996,2.0
SFCs:4-Topology:1,sfc2-five,1,5728.760476,2.0
SFCs:4-Topology:1,sfc3-five,3,5673.335746333333,2.0
SFCs:4-Topology:1,sfc0-five,14,4913.128129785714,3.0
SFCs:4-Topology:1,sfc1-five,10,3982.8027726,3.0
SFCs:4-Topology:1,sfc2-five,3,10651.246366,3.0
SFCs:4-Topology:1,sfc3-five,9,7011.716951666666,3.0
SFCs:4-Topology:1,sfc0-five,13,5122.710251692309,2.0
SFCs:4-Topology:1,sfc1-five,11,6713.907456545454,2.0
SFCs:4-Topology:1,sfc2-five,2,12690.303503000001,2.0
SFCs:4-Topology:1,sfc3-five,5,4284.0684154,2.0
SFCs:4-Topology:1,sfc0-five,13,3824.2867547692304,2.0
SFCs:4-Topology:1,sfc1-five,9,7644.888121333333,2.0
SFCs:4-Topology:1,sfc2-five,2,7753.4017885,2.0
SFCs:4-Topology:1,sfc3-five,4,4428.1710325,2.0
SFCs:4-Topology:1,sfc0-five,18,6336.580012333334,3.0
SFCs:4-Topology:1,sfc1-five,8,5832.08451875,3.0
SFCs:4-Topology:1,sfc2-five,2,5593.19795,3.0
SFCs:4-Topology:1,sfc3-five,12,5231.012237583333,3.0
SFCs:4-Topology:1,sfc0-five,10,4947.2234487999995,2.0
SFCs:4-Topology:1,sfc1-five,9,7361.013579888889,2.0
SFCs:4-Topology:1,sfc2-five,4,4932.0128505,2.0
SFCs:4-Topology:1,sfc3-five,4,7194.5436177500005,2.0
SFCs:4-Topology:1,sfc0-five,4,7064.7922595,2.0
SFCs:4-Topology:1,sfc1-five,5,8151.230882600001,2.0
SFCs:4-Topology:1,sfc2-five,2,3641.1622475000004,2.0
SFCs:4-Topology:1,sfc3-five,14,2519.5821822142857,2.0
SFCs:4-Topology:1,sfc0-five,24,5500.272487833333,3.0
SFCs:4-Topology:1,sfc1-five,5,4517.3280638,3.0
SFCs:4-Topology:1,sfc2-five,3,13830.430863000001,3.0
SFCs:4-Topology:1,sfc3-five,12,9515.583235166667,3.0
SFCs:4-Topology:1,sfc0-five,6,5851.5006288333325,2.0
SFCs:4-Topology:1,sfc1-five,11,10034.43527109091,2.0
SFCs:4-Topology:1,sfc2-five,3,5279.252098333333,2.0
SFCs:4-Topology:1,sfc3-five,9,5442.978575888888,2.0
SFCs:4-Topology:1,sfc0-five,7,4376.533519714286,2.0
SFCs:4-Topology:1,sfc1-five,9,4366.433854888889,2.0
SFCs:4-Topology:1,sfc2-five,2,7827.7899715,2.0
SFCs:4-Topology:1,sfc3-five,7,4364.108862571428,2.0
SFCs:4-Topology:1,sfc0-five,16,9863.757559,3.0
SFCs:4-Topology:1,sfc1-five,13,6041.610288999999,3.0
SFCs:4-Topology:1,sfc2-five,2,21828.639685000002,3.0
SFCs:4-Topology:1,sfc3-five,10,7240.712472200001,3.0
SFCs:4-Topology:1,sfc0-five,9,6431.930698,2.0
SFCs:4-Topology:1,sfc1-five,7,4725.305278857143,2.0
SFCs:4-Topology:1,sfc2-five,5,8080.2414588,2.0
SFCs:4-Topology:1,sfc3-five,6,7615.116459333333,2.0
SFCs:4-Topology:1,sfc0-five,10,4074.5021262,2.0
SFCs:4-Topology:1,sfc1-five,5,4598.3148606,2.0
SFCs:4-Topology:1,sfc2-five,5,10832.7160616,2.0
SFCs:4-Topology:1,sfc3-five,1,3006.537563,2.0
SFCs:4-Topology:1,sfc0-five,12,8300.914897166665,2.0
SFCs:4-Topology:1,sfc1-five,9,4881.971289111111,2.0
SFCs:4-Topology:1,sfc3-five,5,3092.1241180000006,2.0
SFCs:4-Topology:1,sfc0-five,8,7875.263487,2.0
SFCs:4-Topology:1,sfc1-five,11,7898.613395363636,2.0
SFCs:4-Topology:1,sfc2-five,8,15238.184957624999,2.0
SFCs:4-Topology:1,sfc3-five,6,8328.953758166666,2.0
SFCs:4-Topology:1,sfc0-five,7,3536.672394285714,2.0
SFCs:4-Topology:1,sfc1-five,6,9066.093902166667,2.0
SFCs:4-Topology:1,sfc2-five,6,4976.622050166668,2.0
SFCs:4-Topology:1,sfc3-five,7,4736.979677714286,2.0
SFCs:4-Topology:1,sfc0-five,13,4605.271419615385,2.0
